entity_name,target_address,bitcoin_address,transaction_id,date,amount_satoshi,amount_btc,amount_usd,wallet_address,type
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,177599,0.00177599,103.75688778,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,99877,0.00099877,58.350140939999996,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,125607,0.00125607,73.38212154,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,83642,0.00083642,48.86532924,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,41808,0.00041808,24.42506976,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,541034,0.00541034,316.08288347999996,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,34521,0.00034521,20.16785862,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,16711,0.00016711,9.76290042,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,814421,0.00814421,475.80103662000005,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,7000,7e-05,4.0895399999999995,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,30000,0.0003,17.5266,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,2042250,0.0204225,1193.1232949999999,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,13589,0.00013589,7.9389655800000005,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,17032,0.00017032,9.95043504,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,27859,0.00027859,16.27578498,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,85045,0.00085045,49.6849899,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,76057,0.00076057,44.43402054,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,141653,0.00141653,82.75651566,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,20451,0.00020451,11.94788322,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,49500,0.000495,28.91889,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,207265,0.00207265,121.08835830000001,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,43237,0.00043237,25.259920140000002,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1qe7dmkl2pnn27hdqv8kh7ynnpatku2njlxlwxfl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,35889,0.00035889,20.96707158,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,10513,0.00010513,6.14190486,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,21418,0.00021418,12.51282396,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,2100,2.1e-05,1.226862,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,204690,0.0020469,119.58399179999999,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,51199,0.00051199,29.91147978,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,1000000,0.01,584.22,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,998065,0.00998065,583.0895343000001,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,200000,0.002,116.84400000000001,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,85446,0.00085446,49.91926212,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,39470,0.0003947,23.0591634,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,42520,0.0004252,24.841034399999998,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,21829,0.00021829,12.75293838,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,11510,0.0001151,6.7243722,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,119274,0.00119274,69.68225628,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,24016,0.00024016,14.03062752,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,95930,0.0009593,56.0442246,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,35863,0.00035863,20.951881859999997,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,450000,0.0045,262.899,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,116041,0.00116041,67.79347302,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,34738,0.00034738,20.29463436,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,20000,0.0002,11.6844,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,11840,0.0001184,6.9171648,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,62785,0.00062785,36.6802527,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,5016,5.016e-05,2.93044752,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,87508,0.00087508,51.12392376,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,9604,9.604e-05,5.61084888,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,50000,0.0005,29.211000000000002,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,27925,0.00027925,16.3143435,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,88783,0.00088783,51.868804260000005,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,14955,0.00014955,8.737010100000001,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,135320,0.0013532,79.0566504,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
Alex Jones / Infowars,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,2cbde48199c3a30ca797197b25c7f9adab78fa182334dbbc0226cff2c8ea8ad8,2022-11-08 16:58:16,270126,0.00270126,157.81301172,bc1q0kpk303cljyn62vgve34hcxlztn7zfmh0jgjtf,Outgoing
