entity_name,target_address,bitcoin_address,transaction_id,date,amount_satoshi,amount_btc,amount_usd,wallet_address,type
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3EurUZjzBvEbcaLfw7LjZPviCMvRZJTfLc,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,525686,0.00525686,306.83240448000004,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3AZHy4twVDff4vP2fLcfMYJVuNc1Kkm2pH,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,98271,0.00098271,57.35881728,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,19e8Wfr3vzWEzXFiWtyF9MYYuFtq8T4iv8,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,488801,0.00488801,285.30336768,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qwl9l8ydkt0j2wh36v28flnkh0qhq4ljx03erk9,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,160000,0.0016,93.3888,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,33DbofzvhWZj99nke3F96D7xfyQuz6BbYy,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,243185,0.00243185,141.9422208,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,38snK9aub4kKJuZyxv7M4rxmF349p5vc2W,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,3181671,0.03181671,1857.0777292799999,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qvr6v56tt79xmcv7snzxll4tjtnzxflwsk8yqaq,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,538258,0.00538258,314.17042943999996,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1q69v6c2v5z067rrqrgtjku2t8a9uxzru984va8n,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,66351,0.00066351,38.72775168,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qe2928ntg5wprcqsenfjnugavj3gysql6v3lg9n,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,6120652,0.06120652,3572.50215936,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3J4TJs5LKDztjCfgptG34XDV3W2efC9reB,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,635903,0.00635903,371.16386303999997,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1ql6dhuu9gjn5qhk298995gyl6w45ly7u8t8mzzy,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,1384166,0.01384166,807.9100108800001,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3Fj5jGa7QVnxyCEGNPM6EeAUDmWHh4VbjX,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,102903,0.00102903,60.06242304,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qe0n5wz9a60cftwr4wxlc6vtatm5yjzy49v9fya,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,5389651,0.05389651,3145.83149568,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1q4xqz24mpw8en2xueqkcech0ynp4d35mx55teah,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,378946,0.00378946,221.18320128000002,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,36bM3J6vARUCpkQkgmPteFew1YxTQnmQbw,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,262058,0.00262058,152.95801344,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qgg5zwu2lxaehe8na337z3h9w3m9hp3q653a72u,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,289123,0.00289123,168.75531264,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3GoWeYdNJpdYsNdoN8vZNyAt2CWu1FUhEq,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,77396,0.00077396,45.17449728,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3B7aAqoLJhkZWCbxsipav5boBQRBua7Fvi,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,97465,0.00097465,56.8883712,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3CUbNddajLrGRgrzNebMV3YXdNoEdd4AVa,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,102542,0.00102542,59.85171456,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,37118,0.00037118,21.665034239999997,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,Incoming
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qs52fn6xe3eek7zgrpk8du846a2lhxeuz6dz728,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,92983,0.00092983,54.27231744,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,Incoming
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qsjyl2pyvw66phhht5kejyqgx9gk0f0dgczw92q,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,1543976,0.01543976,901.1879116800001,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,Incoming
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3BLrpRtts4ZKhoi3BZrdYxDgRrLhApNLNQ,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,507697,0.00507697,296.33258496,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,Incoming
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qf8676lt6qhnzvnf7w02vpe843sm3aznzukgv02tac4nxy77nnamq5wu2d8,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,205073,0.00205073,119.69700864,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,Incoming
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,1E11dNwS6UtZuy1u3VAFJgxFaY3kHjLzqQ,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,1110000,0.0111,647.8848,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,Incoming
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3BJyUyKRtSoZfZct2aV42mQZpV8Un5amCs,0e9b467359df17257f6c4f13a95a118bfb5e6fa928a3f018d0d81af5813686da,2022-09-29 04:28:34,166617,0.00166617,97.25101056,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,Incoming
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3Hz74Lt8BEFvNJYVULXQBXna1NFdsCANo8,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,95790000,0.9579,55910.7072,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3FQgUkfVHiPtcNmzSc8Wc5h2EHmLDTNJf6,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,1236164,0.01236164,721.52420352,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3N5qSV4gV29PDedDmt6Bgdf1KfW9HGMTjy,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,417369,0.00417369,243.60993792,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qvtm5668fxxuycktfzyzdtk9u29qgt34w060apk,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,1230934,0.01230934,718.47155712,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,36M9uAfKc6Ynx6q6cVdSdv4X1YBQhdpxfU,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,177951,0.00177951,103.86643968,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,37DPsc4BMjzfEp5LPjaXQySaPk56CP6hf5,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,618093,0.00618093,360.76852224000004,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qws44h0gpchlmtxk5kwmkch7jzkhhe9cpg9pny0,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,108142,0.00108142,63.120322560000005,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,333BuWzac39AL7H2FVJ9g6EHtgUsFegFoo,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,283177,0.00283177,165.28475136,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3MsYaRZRCFZ7y8WGmtbznQoKgyu7r9FWNc,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,3313076,0.03313076,1933.7761996800002,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qrhflz4djtmlu8z62p0vqx8n8tyqe8tjl03uyd0,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,1354960,0.0135496,790.8630528,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,33Gwj9sEqSVSQPktTZxdxNibQSBN8bN8kG,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,244376,0.00244376,142.63738368,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3GHTJvjBuD7r4p5N5fYLcHWJctqkte9xym,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,283220,0.0028322,165.3098496,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3KJfWzKcaMAhY1yRPkjsBX6ezpMxdQxMRE,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,154616,0.00154616,90.24626688,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qlzycmfwehxtkwrqgc3vus4gyr2w9l35apyffrp,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,20591,0.00020591,12.01855488,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,1QwUUMfiFcjxDAiYHxBu57DYJcnY9tX2P,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,1230641,0.01230641,718.30053888,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3J8HkYT4r2S9Q2X6qdkU9XivN7fJgSWHqQ,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,86460,0.0008646,50.4649728,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qx8kstewy7g7qv94uvhsj9a02h56ghq2sar37kt,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,233831,0.00233831,136.48247808000002,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3LnG4MvY8Bd4WtegBciQGPGaZJFUpD88dU,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,386133,0.00386133,225.37810944,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3JHh1RxdGzrzhXEMbL5JEgLJP12G8X1xKY,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,516139,0.00516139,301.26001152,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3JY2rqupYx6KVXEmcUdKQSrUaRd8gHTaD7,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,530873,0.00530873,309.85995264,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qh3346cavlvy7ve47thwfc2uxryvl36kqpcu3nl,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,906368,0.00906368,529.0288742399999,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,39pcWjFCTKe6sVKqhLcnuRv4YbLi9DYXCx,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,272974,0.00272974,159.32946432,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3PJsftb3zjVDykRYwZqMTSvcFGkyDPeAWK,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,51507,0.00051507,30.063605759999998,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1q8p9kwul63d78zhu7ndvqw4gw4x79kd4yyl36rq,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,23222485,0.23222485,13554.500044800001,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3BKrP1ifXC5CQGYQPF3n1BMPPc7NN1X5ws,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,38630,0.0003863,22.5475584,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,34sasuoEMYX9o3yx85d651yFiBBbSxS1ii,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,453204,0.00453204,264.52611072,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,1CDohFaxu5ByhWkjySxMdFnVHRigUJ3tqc,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,271387,0.00271387,158.40316416000002,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,13w4vWS8Hs5fVbkZ6sUMKAqAimEiR7CqUG,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,17909,0.00017909,10.45312512,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qa34qn49py4v86w2m8eqw97jh3p794j2fxu7knl,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,7534515,0.07534515,4397.7457152,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,18LWuDAA85c9u48zDDLPkNP2FA1vkA4Dgh,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,253376,0.00253376,147.89050368,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,3BwRBGus5Pq1dkfArEbumBUD3XRDwFbmS9,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,254722,0.00254722,148.67613696,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
Alex Jones / Infowars,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,bc1qvj35s8l752yp8p3x5m62e4kvluyxqh2kv628nl,f8d20d9c9126ec99f7cd20bfc55c59ae9a55d0ada0ef4df63fb51404456f3d53,2022-09-29 02:39:57,499497,0.00499497,291.54640895999995,bc1qt7fhd9dr3k67hjaycu0e09dkt829scxwvhxh20,
