entity_name,target_address,bitcoin_address,transaction_id,date,amount_satoshi,amount_btc,amount_usd,wallet_address,type
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3KWHoHW9qLSSZR6jNuBoSHfzbaUvgQaQyG,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,45154,0.00045154,26.37625756,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qy4nxe4c0h2gn2mwuy5pdkcpqzfghvlmjmuzxw8,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,14611500,0.146115,8535.16161,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3KHQosM7aG1TUMh8usrdag3VoLPZpguBHj,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,51921,0.00051921,30.329132939999997,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3DWKxvT5iZHmXVx5ZRADdN1QGr1ZMHiMdi,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,1331772,0.01331772,777.94129608,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3AWWLRupejeRGZqjxtipJ4LMQXEZnmgJf4,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,163664,0.00163664,95.60268896,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1q8lv7xp6n84r4upggzw5xskelple34gy3rqrcdl,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,1724145,0.01724145,1007.1420602999999,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3Dr7GsgW5oU29tk9DYHkyLjvckaG311fVt,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,2255869,0.02255869,1317.74331766,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,1GAR4HEd9tFi7Vo3Vmo42yWQie8tJAf1k7,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,10000,0.0001,5.8414,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3F9fAwmiLrFAe2obz17WbSU9CCiQqeCPgu,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,100315,0.00100315,58.5980041,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qz05c7vz3dszugx0zu4cq60dtpwh7laxml4lpc0,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,12791014,0.12791014,7471.74291796,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,15WtQkGvdPVeN4EvykkNJ4N5dUjqf4hLMP,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,127215,0.00127215,74.3113701,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,36F18ZeYP4gpvAQ4DoNfS6Fub4KgK2MNnQ,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,740375,0.00740375,432.4826525,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1q4y87lpnlfmzvvp7g8ze2v457akt2hj7xkryv2k,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,11293,0.00011293,6.59669302,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1q6saj6vlfks4m08zgupw57eus80xy2qhml3kdjx,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,419039,0.00419039,244.77744145999998,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qnhdyyynny43xpyyvg4w77rj80egknunsl0vdam,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,164364,0.00164364,96.01158696,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qvr3zp9cqhyhjdk5rds5zsgvhxxg86gnc5ka24e5ns96crxq4l97sxuyfym,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,146737,0.00146737,85.71495118,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qr3gex0gyx4tdfe2hqpasx7mp8j3dv0xwpnwlf8,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,361487,0.00361487,211.15901618,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,1KbfT2FeoPedUx2xW4DHEmDaMEVmYna9oM,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,110473,0.00110473,64.53169822,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,1LzxkQPJNtFZj6aCiNiQ1UnLvnAZVe5Y9R,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,96059,0.00096059,56.11190426,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,32655,0.00032655,19.075091699999998,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,1LogMnTGwk7jneCfF8fEyrZn7mWtShakCW,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,51942,0.00051942,30.34139988,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,1B6by4AjhoM6XsSneKjYxmn88fnz12ZWuu,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,774123,0.00774123,452.19620922,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qwt89y942e4v6yjv6c2jwh4aua84ae2fyj5498l,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,40005817,0.40005817,23368.99794238,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1q42727675fhnntvzc9eekk9kgdycl4v0dpls4rq,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,58415,0.00058415,34.1225381,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3GhEF7xTeHZWfXqEFMztaa4reJrYosLKsH,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,1186110,0.0118611,692.8542954,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,353zKuy17SNxDTiQQWEK6skmjj5zmJdLBz,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,143921,0.00143921,84.07001294,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3HiafMvkCukjrvQ51aHb4d2n6PWu59xo7x,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,431793,0.00431793,252.22756302000002,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3KJ27ZCewVcsTvQybpP5yj52UxweE1kuhk,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,3191926,0.03191926,1864.5316536399998,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3MXaXyB7Z1RMSXpZFRhLCtpXLtkjjeXU2g,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,28219,0.00028219,16.483846659999998,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,182eeYLjbBWLey6fUBNNVRKpMfxt7GLCMH,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,417646,0.00417646,243.96373444,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3FBNBqAfu8xA2xgBDiEXTd1xGhc3jEY5vE,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,104570,0.0010457,61.083519800000005,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,366fB7tRWwDb5cnGfroki93yXEgcNRrbra,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,214450,0.0021445,125.26882300000001,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3LVM4zTPd2K4rjD9sUR6yYrWhn9Rptfz2p,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,137711,0.00137711,80.44250354,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,1FfDJGR4ifZuWjcaQDTvTWZdw36aF28uSD,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,374317,0.00374317,218.65353238,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,36LMRPDXnkS5ao8jmJ3VKSrpR8bGGbcwRE,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,183061,0.00183061,106.93325254000001,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,1G93cHMXhK4xbpUmp5tXZ7LzNeMsj1iLqo,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,115135,0.00115135,67.2549589,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3AP466DwWkkAwUNaq8fVjEPUDTbN5YDYBb,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,447088,0.00447088,261.16198432,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3AvaDfSW79D7QDQZM74HodJGAypmZ9uRkb,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,22575,0.00022575,13.186960500000001,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qvtvwjnjct895wmdgfzuqy0wwn2fucztan5wsy0,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,10001,0.00010001,5.84198414,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3DuGf2Atf4jJxvCk8N8FFdkrqtkY1988y9,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,37247,0.00037247,21.757462580000002,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3AQ17gPW8qZRPSAHJXEejuJYKe7ExwyFj7,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,84595,0.00084595,49.415323300000004,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,32UbbMHeZVH9hFGMC8bEjz6EN233uHPu1w,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,119633,0.00119633,69.88242062,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qlggq83awykfnlks7n6s5cjpd6ay0fdnd3upae3vxmv7tkcjyu9pq7xs8eg,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,69979,0.00069979,40.877533060000005,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1q0ktny8372xnhsq57k9agdjmxynj52qmwylkwwn,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,67813,0.00067813,39.61228582,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1q7skq9pl390mg5au2ngc7pzzcaqyvc5t07utund,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,24789,0.00024789,14.48024646,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,1DqU4cES4FrgdTsrrenfWTjzRQYBgYiok,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,444726,0.00444726,259.78224564,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,34CNXVNTg6s1GPo5nbGD75JrHHQuYZsmC4,b5dcbfc7bf1717f6247486df06f6a4631e4a557b57e1f20294337730b6135fd5,2022-03-25 16:07:22,1169442,0.01169442,683.11784988,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,Incoming
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qjhke7kv8pqtgapswpa5tgueyqdrda4nt4fanea,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,1910874407,19.10874407,1116218.17610498,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3FhUxPdgMedHn5j2GRZHE632Vx3oGkzXjt,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,682958,0.00682958,398.94308612,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3ApHZYqLHcRkS25tRTmAtSRxhBu18oGD4n,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,184920,0.0018492,108.0191688,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qta26lw2kdjgpe37w7uxss8n9tlqshf32ahs506,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,29115,0.00029115,17.0072361,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,33wr12z8z7QoGw1HdddkPdiQGrhmrLQXQ7,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,109289,0.00109289,63.84007646,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qta26lw2kdjgpe37w7uxss8n9tlqshf32ahs506,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,29115,0.00029115,17.0072361,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3DnT93hAi2eaPZopKLtvuRkWcepizDRDy3,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,141515,0.00141515,82.6645721,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3KNiKmaF9vWcmmT4MaqpR25GzBkQ1G69ht,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,79701,0.00079701,46.55654214,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3NvCUsSnGNdfqnnZQUYtGNW4AurEQSkkN9,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,41015,0.00041015,23.9585021,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3G5Dqn1BpQGqWJKaLRaPDzSx1LzURGo8EG,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,541884,0.00541884,316.53611976,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qmxj8q8nx5wwdrqw7kzje0ur09pfmpuram69gly,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,216915,0.00216915,126.70872809999999,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1q0nd6fd4cnvu47k0pvjtzwtsyc3jvs2gtxw8rgm,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,13675663,0.13675663,7988.50178482,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3AayaynU23qeCqzEX4Mf8kcTx4qXEJaEJm,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,23907,0.00023907,13.96503498,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1quxkyvwar7xs20umg2smhledc2q8u2dwv58vryt,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,19009,0.00019009,11.10391726,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qta26lw2kdjgpe37w7uxss8n9tlqshf32ahs506,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,29115,0.00029115,17.0072361,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,38uJVTchqX6RpDEMSkewS28524zJarxCup,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,7809971,0.07809971,4562.11645994,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3DKUrThSb1dSQCVmbhYAHL6JhfKpEoyQXv,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,47884,0.00047884,27.97095976,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qta26lw2kdjgpe37w7uxss8n9tlqshf32ahs506,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,29115,0.00029115,17.0072361,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,1Dz71zNvgBjvxiLiUBuoPhy3j8o6kA9hos,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,19635000,0.19635,11469.5889,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qqqd3qyjun46wzdxpv68lasm8qakwpeek2m053q,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,683053,0.00683053,398.99857942,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,1GCLxi47iMMmn2xQsDqNv3Gt3TFkBPsdZd,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,217002,0.00217002,126.75954827999999,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3CjBHEQe5ktMp31EMY9fZbQ2irwgXCCjfi,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,523619,0.00523619,305.86680266,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,3QAyJUmiGzYzm3UazngUQVPG3qFFfbAbui,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,487354,0.00487354,284.68296556,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,bc1qv0j24pghgc4pdd7n65dnspw3lm3u0pr56s2ar5,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,284577,0.00284577,166.23280878,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
Alex Jones / Infowars,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,347vHfZXfVxALj5wswrkd2eCqQdpaCn3AA,90f5ca866febcd78e7ea6c862f2da11ec678a65cd0e2aee3acaa0b8aef1917cb,2022-03-25 02:52:56,11100,0.000111,6.483954,bc1q5kx8976cz6k3dhlcyht0znh22gr754uygq8xhl,
